2.7143249481769374  0.0  1
2.117112768487581  0.0  2
1.7767102060345916  0.0  3
1.5403072058723566  0.0  4
1.3604912575401056  0.0  5
1.2162500101435079  0.0  6
1.0964436406595446  0.0  7
0.9944546233100272  0.0  8
0.9060330848203642  0.0  9
0.8282889294196597  0.0  10
0.759168607226919  0.0  11
0.6971613793275976  0.0  12
0.6411240417795161  0.0  13
0.5901710710532522  0.0  14
0.5436029337286962  0.0  15
0.5008576907846971  0.0  16
0.4614773726642462  0.0  17
0.42508403012362983  0.0  18
0.39136230420400553  0.0  19
0.360046497808058  0.0  20
0.3309108238262081  0.0  21
0.30376193835734644  0.0  22
0.27843314630005916  0.0  23
0.2547798500121474  0.0  24
0.23267593500358247  0.0  25
0.2120108710568411  0.0  26
0.19268736600135367  0.0  27
0.17461945101496262  0.0  28
0.1577309062331917  0.0  29
0.14195395721163964  0.0  30
0.1272281888202103  0.0  31
0.11349963509390436  0.0  32
0.1007200125599366  0.0  33
0.0888460714009517  0.0  34
0.07783904406370448  0.0  35
0.06766417498667715  0.0  36
0.058290318292596795  0.0  37
0.04968959278773188  0.0  38
0.04183709030723398  0.0  39
0.03471060216965864  0.0  40
0.028290427681151087  0.0  41
0.022559167821306614  0.0  42
0.017501568347262297  0.0  43
0.013104382172844292  0.0  44
0.00935625273545438  0.0  45
0.0062476161405609805  0.0  46
0.0037706176597098813  0.0  47
0.0019190575565027255  0.0  48
0.0006883223158633344  0.0  49
7.53596144871571e-5  0.0  50
7.535961448714168e-5  0.0  51
0.0006981967423800417  0.0  52
0.0019355217026199875  0.0  53
0.003793681709067628  0.0  54
0.006277291156525397  0.0  55
0.009392559938970672  0.0  56
0.013147344457797906  0.0  57
0.017551213001672318  0.0  58
0.022615526648518614  0.0  59
0.028353537143737936  0.0  60
0.034780503557846  0.0  61
0.04191382993402729  0.0  62
0.049773226617164434  0.0  63
0.05838089853018213  0.0  64
0.06776176435557142  0.0  65
0.07794371142095863  0.0  66
0.08895789211771761  0.0  67
0.10083906895288468  0.0  68
0.11362601691497001  0.0  69
0.1273619938131444  0.0  70
0.14209529174552588  0.0  71
0.15787988602514347  0.0  72
0.1747762019567759  0.0  73
0.19285202510805813  0.0  74
0.21218358755913153  0.0  75
0.23285687161115706  0.0  76
0.25496918438152255  0.0  77
0.2786310727488093  0.0  78
0.30396866987769816  0.0  79
0.33112659446538145  0.0  80
0.36027156550208006  0.0  81
0.39159695417782314  0.0  82
0.4253285790061917  0.0  83
0.4617321735171109  0.0  84
0.501123139313428  0.0  85
0.5438794760483266  0.0  86
0.5904592135295547  0.0  87
0.6414243636949793  0.0  88
0.6974735908661354  0.0  89
0.7594944031111913  0.0  90
0.828630279526151  0.0  91
0.906390093534348  0.0  92
0.9948286450819472  0.0  93
1.0968363691492584  0.0  94
1.2166636324300797  0.0  95
1.3609287130212768  0.0  96
1.5407726672961757  0.0  97
1.7771961822664744  0.0  98
2.1176584701114805  0.0  99
2.714942824674087  0.0  100
