  -1.00000000000000       0.109992782070558     
 -0.960000000000000       0.110461437275286     
 -0.920000000000000       0.110913434742091     
 -0.880000000000000       0.111348481018234     
 -0.840000000000000       0.111766291965236     
 -0.800000000000000       0.112166593140298     
 -0.760000000000000       0.112549120167649     
 -0.720000000000000       0.112913619098980     
 -0.680000000000000       0.113259846762162     
 -0.640000000000000       0.113587571097432     
 -0.600000000000000       0.113896571480272     
 -0.560000000000000       0.114186639030237     
 -0.520000000000000       0.114457576904995     
 -0.480000000000000       0.114709200578883     
 -0.440000000000000       0.114941338105326     
 -0.400000000000000       0.115153830362473     
 -0.360000000000000       0.115346531281470     
 -0.320000000000000       0.115519308056807     
 -0.280000000000000       0.115672041338234     
 -0.240000000000000       0.115804625403764     
 -0.200000000000000       0.115916968313360     
 -0.160000000000000       0.116008992042893     
 -0.120000000000000       0.116080632598072     
 -7.999999999999996E-002  0.116131840108048     
 -4.000000000000004E-002  0.116162578898452     
  0.000000000000000E+000  0.116172827543705     
  4.000000000000004E-002  0.116162578898452     
  8.000000000000007E-002  0.116131840108048     
  0.120000000000000       0.116080632598072     
  0.160000000000000       0.116008992042893     
  0.200000000000000       0.115916968313360     
  0.240000000000000       0.115804625403764     
  0.280000000000000       0.115672041338233     
  0.320000000000000       0.115519308056807     
  0.360000000000000       0.115346531281470     
  0.400000000000000       0.115153830362473     
  0.440000000000000       0.114941338105326     
  0.480000000000000       0.114709200578883     
  0.520000000000000       0.114457576904995     
  0.560000000000000       0.114186639030237     
  0.600000000000000       0.113896571480272     
  0.640000000000000       0.113587571097432     
  0.680000000000000       0.113259846762162     
  0.720000000000000       0.112913619098980     
  0.760000000000000       0.112549120167649     
  0.800000000000000       0.112166593140298     
  0.840000000000000       0.111766291965236     
  0.880000000000000       0.111348481018233     
  0.920000000000000       0.110913434742091     
  0.960000000000000       0.110461437275286     
